"study_id","study_num","ES_num","country","latitude","longitude","FR_hist","FR_comp","fire_type","habitat","response","response_detailed","TSF_months","TSF_factor","fire_activity","fire_activity_fact","fire_intensity","fire_intensity_fact","PLF_detailed","PLF","climate","Xtreat1_type","Xtreat1_fact","Xtreat2_type","Xtreat2_fact","surface_crown","eff_n","d_Hedges","var_Hedges","imputed","source"
"Bassett_2017",258,15,"Australia",-37.43,145.31,"crown","severity","wildfire","forest-broadleaf","abundance","cover",24,"short",0.023127483,"low",0.211325601,"high","tree","woody","temperate-nodry","height_class","2-4",NA,NA,"surface-crown",80,0.154093893,0.050148406,"no","Fig3"
"Bassett_2017",258,16,"Australia",-37.43,145.31,"crown","severity","wildfire","forest-broadleaf","abundance","cover",24,"short",0.023127483,"low",0.211325601,"high","forb","herb","temperate-nodry","height_class","0.5-1",NA,NA,"surface-crown",80,0.011531675,0.050000831,"no","Fig3"
"Bassett_2017",258,17,"Australia",-37.43,145.31,"crown","severity","wildfire","forest-broadleaf","abundance","cover",24,"short",0.023127483,"low",0.211325601,"high","tree-reg","woody","temperate-nodry","height_class","0.5-1",NA,NA,"surface-crown",80,0.966469345,0.055837894,"no","Fig3"
"Bassett_2017",258,18,"Australia",-37.43,145.31,"crown","severity","wildfire","forest-broadleaf","abundance","cover",24,"short",0.023127483,"low",0.211325601,"high","graminoid","herb","temperate-nodry","height_class","0.5-1",NA,NA,"surface-crown",80,0.378423634,0.050895028,"no","Fig3"
"Walker_1984",259,1,"US",34.11,-78.26,"surface","frequency","prescribed","woodland","diversity",NA,NA,NA,0.022502359,"low",0.092302782,"low",NA,NA,"temperate-nodry",NA,NA,NA,NA,"surface-surface",19.8095238095238,0.627954091,0.211311799,"no","Tab3"
"Walker_1984",259,2,"US",34.11,-78.26,"surface","frequency","prescribed","woodland","diversity","richness",NA,NA,0.022502359,"low",0.092302782,"low",NA,NA,"temperate-nodry",NA,NA,NA,NA,"surface-surface",19.8095238095238,0.73837367,0.214903926,"no","Tab3"
"Kwon_2021",260,1,"South Korea",37.266667,129.016667,NA,"severity","wildfire","forest-conifer","fitness","survival",36,"long",0.002199099,"low",0.038052107,"low","tree","woody","temperate-nodry",NA,NA,NA,NA,"surface-surface",413,0.799425029,0.051673804,"no","Fig5"
"Drewa_2002",261,1,"US",30.5,-88,"surface","severity","prescribed","woodland","abundance","dens-freq",12,"short",0.000852636,"low",0.069644385,"low","shrub","woody","temperate-nodry",NA,NA,NA,NA,"surface-surface",22,-1.152546604,0.253731604,"no","Fig4"
"Heydari_2020",262,1,"Iran",33.09,47.33,"surface","severity","wildfire","forest-broadleaf","diversity","sha-sim",12,"short",0.017997847,"low",0.072720195,"low",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-surface",18,-4.084114882,0.685555399,"no","Fig4a"
"Heydari_2020",262,2,"Iran",33.09,47.33,"surface","severity","wildfire","forest-broadleaf","diversity","evenness",12,"short",0.017997847,"low",0.072720195,"low",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-surface",18,-2.756155421,0.433233131,"no","Fig4c"
"Heydari_2020",262,3,"Iran",33.09,47.33,"surface","severity","wildfire","forest-broadleaf","diversity","evenness",60,"long",0.017997847,"low",0.072720195,"low",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-surface",18,-3.984115314,0.663143745,"no","Fig4c"
"Heydari_2020",262,4,"Iran",33.09,47.33,"surface","severity","wildfire","forest-broadleaf","diversity","evenness",120,"long",0.017997847,"low",0.072720195,"low",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-surface",18,-1.99654378,0.332949641,"no","Fig4c"
"Heydari_2020",262,5,"Iran",33.09,47.33,"surface","severity","wildfire","forest-broadleaf","diversity","sha-sim",60,"long",0.017997847,"low",0.072720195,"low",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-surface",18,-2.526363866,0.399514288,"no","Fig4a"
"Heydari_2020",262,6,"Iran",33.09,47.33,"surface","severity","wildfire","forest-broadleaf","diversity","sha-sim",120,"long",0.017997847,"low",0.072720195,"low",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-surface",18,-1.894578987,0.321928598,"no","Fig4a"
"Taylor_1998",263,1,"Australia",-32.47,152.4,"crown","frequency","wildfire","shrubland","fitness","reproductive effort",NA,NA,0.005383992,"low",0.103561901,"high","shrub","woody","temperate-nodry",NA,NA,NA,NA,"crown-crown",13.7142857142857,1.13034584,0.337298157,"no","Fig3"
"McCord_2020",264,1,"US",40.58,-123.52,"crown","frequency","wildfire","forest-mixed","abundance","dens-freq",NA,NA,0.115032758,"high",0.116795669,"low","tree-reg","woody","temperate-dry",NA,NA,NA,NA,"crown-crown",48.7547169811321,-0.6445,0.086,"no","Tab1"
"McCord_2020",264,2,"US",40.58,-123.52,"crown","frequency","wildfire","forest-mixed","abundance","cover",NA,NA,0.115032758,"high",0.116795669,"low","graminoid","herb","temperate-dry",NA,NA,NA,NA,"crown-crown",48.7547169811321,-0.0229,0.082,"no","Tab1"
"McCord_2020",264,3,"US",40.58,-123.52,"crown","frequency","wildfire","forest-mixed","abundance","cover",NA,NA,0.115032758,"high",0.116795669,"low","tree","woody","temperate-dry",NA,NA,NA,NA,"crown-crown",48.7547169811321,-0.7419,0.0872,"no","Tab1"
"McCord_2020",264,4,"US",40.58,-123.52,"crown","frequency","wildfire","forest-mixed","abundance","cover",NA,NA,0.115032758,"high",0.116795669,"low","tree","woody","temperate-dry",NA,NA,NA,NA,"crown-crown",48.7547169811321,-0.8765,0.0893,"no","Tab1"
"McCord_2020",264,5,"US",40.58,-123.52,"crown","frequency","wildfire","forest-mixed","abundance","cover",NA,NA,0.115032758,"high",0.116795669,"low","forb","herb","temperate-dry",NA,NA,NA,NA,"crown-crown",48.7547169811321,0.8335,0.0886,"no","Tab1"
"McCord_2020",264,6,"US",40.58,-123.52,"crown","frequency","wildfire","forest-mixed","abundance","cover",NA,NA,0.115032758,"high",0.116795669,"low","shrub","woody","temperate-dry",NA,NA,NA,NA,"crown-crown",48.7547169811321,-0.7046,0.0867,"no","Tab1"
"Forrestel_2014",265,1,"US",39.083333,-96.583333,"surface","frequency","prescribed","grassland","diversity","richness",NA,NA,0.149643982,"high",0.087050527,"low","graminoid","herb","temperate-nodry","site","Konza",NA,NA,"surface-surface",6,-0.140662347,0.668315491,"no","Tab1"
"Forrestel_2014",265,2,"US",39.083333,-96.583333,"surface","frequency","prescribed","grassland","diversity","evenness",NA,NA,0.149643982,"high",0.087050527,"low","graminoid","herb","temperate-nodry","site","Konza",NA,NA,"surface-surface",6,-0.015141579,0.666685772,"no","Tab1"
"Forrestel_2014",265,3,"US",39.083333,-96.583333,"surface","frequency","prescribed","grassland","diversity","sha-sim",NA,NA,0.149643982,"high",0.087050527,"low","graminoid","herb","temperate-nodry","site","Konza",NA,NA,"surface-surface",6,-0.087415877,0.667303461,"no","Tab1"
"Forrestel_2014",265,4,"US",39.083333,-96.583333,"surface","frequency","prescribed","grassland","diversity","sha-sim",NA,NA,0.149643982,"high",0.087050527,"low","graminoid","herb","temperate-nodry","site","Konza",NA,NA,"surface-surface",6,-0.010378676,0.666675643,"no","Tab1"
"Forrestel_2014",265,5,"South Africa",-29.666667,30.4,"surface","frequency","prescribed","grassland","diversity","richness",NA,NA,0.149643982,"high",0.087050527,"low","graminoid","herb","temperate-nodry","site","Ukulinga",NA,NA,"surface-surface",6,0.159329164,0.668782149,"no","Tab1"
"Forrestel_2014",265,6,"South Africa",-29.666667,30.4,"surface","frequency","prescribed","grassland","fitness","content",NA,NA,0.149643982,"high",0.087050527,"low","graminoid","herb","temperate-nodry","site","Ukulinga",NA,NA,"surface-surface",6,-2.232256341,1.081914031,"no","Tab4"
"Forrestel_2014",265,7,"South Africa",-29.666667,30.4,"surface","frequency","prescribed","grassland","fitness","content",NA,NA,0.149643982,"high",0.087050527,"low","graminoid","herb","temperate-nodry","site","Ukulinga",NA,NA,"surface-surface",6,-0.242625948,0.671572279,"no","Tab4"
"Forrestel_2014",265,8,"South Africa",-29.666667,30.4,"surface","frequency","prescribed","grassland","diversity","sha-sim",NA,NA,0.149643982,"high",0.087050527,"low","graminoid","herb","temperate-nodry","site","Ukulinga",NA,NA,"surface-surface",6,0.203299628,0.670110895,"no","Tab1"
"Forrestel_2014",265,9,"South Africa",-29.666667,30.4,"surface","frequency","prescribed","grassland","diversity","evenness",NA,NA,0.149643982,"high",0.087050527,"low","graminoid","herb","temperate-nodry","site","Ukulinga",NA,NA,"surface-surface",6,0.144815654,0.668414298,"no","Tab1"
"Forrestel_2014",265,10,"South Africa",-29.666667,30.4,"surface","frequency","prescribed","grassland","diversity","sha-sim",NA,NA,0.149643982,"high",0.087050527,"low","graminoid","herb","temperate-nodry","site","Ukulinga",NA,NA,"surface-surface",6,0.151865279,0.668588589,"no","Tab1"
"Forrestel_2014",265,11,"South Africa",-29.666667,30.4,"surface","frequency","prescribed","grassland","abundance","size-biom",NA,NA,0.149643982,"high",0.087050527,"low","graminoid","herb","temperate-nodry","site","Ukulinga",NA,NA,"surface-surface",6,-0.990989588,0.74850503,"no","Tab4"
"Forrestel_2014",265,12,"South Africa",-29.666667,30.4,"surface","frequency","prescribed","grassland","abundance","size-biom",NA,NA,0.149643982,"high",0.087050527,"low","graminoid","herb","temperate-nodry","site","Ukulinga",NA,NA,"surface-surface",6,-0.624703862,0.69918791,"no","Tab4"
"Bright_2019",266,1,"US",34,-112,NA,"severity","wildfire","forest-conifer","abundance","recovery",24,"short",0.118645829,"high",0.440316938,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-crown",79.0347,0.411116848,0.05167994,"no","Fig4"
"Bright_2019",266,2,"US",34,-112,NA,"severity","wildfire","forest-conifer","abundance","recovery",48,"long",0.118645829,"high",0.440316938,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-crown",79.0347,0.49427697,0.052156266,"no","Fig4"
"Bright_2019",266,3,"US",34,-112,NA,"severity","wildfire",NA,"abundance","recovery",48,"long",0.118645829,"high",0.440316938,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-crown",11.2857,0.291088685,0.35818481,"no","Fig4"
"Bright_2019",266,4,"US",34,-112,NA,"severity","wildfire",NA,"abundance","recovery",72,"long",0.118645829,"high",0.440316938,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-crown",11.2857,0.211847466,0.356419156,"no","Fig4"
"Bright_2019",266,5,"US",34,-112,NA,"severity","wildfire",NA,"abundance","recovery",24,"short",0.118645829,"high",0.440316938,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-crown",11.2857,0.317278472,0.358890704,"no","Fig4"
"Bright_2019",266,6,"US",34,-112,NA,"severity","wildfire","forest-conifer","abundance","recovery",168,"long",0.118645829,"high",0.440316938,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-crown",40.2897,-0.080777899,0.099361935,"no","Fig4"
"Bright_2019",266,7,"US",34,-112,NA,"severity","wildfire","forest-conifer","abundance","recovery",96,"long",0.118645829,"high",0.440316938,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-crown",79.0347,0.476420889,0.052046613,"no","Fig4"
"Bright_2019",266,8,"US",34,-112,NA,"severity","wildfire","forest-conifer","abundance","recovery",72,"long",0.118645829,"high",0.440316938,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-crown",79.0347,0.445681281,0.051867292,"no","Fig4"
"Bright_2019",266,9,"US",34,-112,NA,"severity","wildfire","forest-conifer","abundance","recovery",144,"long",0.118645829,"high",0.440316938,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-crown",40.2897,-0.014039402,0.099283404,"no","Fig4"
"Bright_2019",266,10,"US",34,-112,NA,"severity","wildfire","forest-conifer","abundance","recovery",24,"short",0.118645829,"high",0.440316938,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-crown",40.2897,0.275673439,0.100224075,"no","Fig4"
"Bright_2019",266,11,"US",34,-112,NA,"severity","wildfire","forest-conifer","abundance","recovery",48,"long",0.118645829,"high",0.440316938,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-crown",40.2897,0.25315267,0.100076276,"no","Fig4"
"Bright_2019",266,12,"US",34,-112,NA,"severity","wildfire","forest-conifer","abundance","recovery",72,"long",0.118645829,"high",0.440316938,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-crown",40.2897,0.204640992,0.099800668,"no","Fig4"
"Bright_2019",266,13,"US",34,-112,NA,"severity","wildfire","forest-conifer","abundance","recovery",96,"long",0.118645829,"high",0.440316938,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-crown",40.2897,0.126692901,0.099480154,"no","Fig4"
"Bright_2019",266,14,"US",34,-112,NA,"severity","wildfire","forest-conifer","abundance","recovery",120,"long",0.118645829,"high",0.440316938,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-crown",40.2897,0.122624264,0.099467565,"no","Fig4"
"Bright_2019",266,15,"US",34,-112,NA,"severity","wildfire","forest-conifer","abundance","recovery",120,"long",0.118645829,"high",0.440316938,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-crown",79.0347,0.588194503,0.052799421,"no","Fig4"
"Bright_2019",266,16,"US",34,-112,NA,"severity","wildfire","forest-conifer","abundance","recovery",144,"long",0.118645829,"high",0.440316938,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-crown",79.0347,0.513309221,0.052277584,"no","Fig4"
"Bright_2019",266,17,"US",34,-112,NA,"severity","wildfire",NA,"abundance","recovery",96,"long",0.118645829,"high",0.440316938,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-crown",11.2857,0.210701723,0.356397708,"no","Fig4"
"Bright_2019",266,18,"US",34,-112,NA,"severity","wildfire",NA,"abundance","recovery",120,"long",0.118645829,"high",0.440316938,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-crown",11.2857,0.218996071,0.356555609,"no","Fig4"
"Bright_2019",266,19,"US",34,-112,NA,"severity","wildfire",NA,"abundance","recovery",144,"long",0.118645829,"high",0.440316938,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"surface-crown",11.2857,0.316803101,0.358877349,"no","Fig4"
"Odion_2000",267,1,"US",34.74,-120.47,"crown","severity","prescribed","shrubland","abundance",NA,30,"long",0.020617683,"low",0.315709265,"high",NA,"herb","temperate-dry",NA,NA,NA,NA,"crown-crown",24,-1.04185468,0.221107008,"no","Fig8"
"Odion_2000",267,2,"US",34.74,-120.47,"crown","severity","prescribed","shrubland","abundance",NA,30,"long",0.020617683,"low",0.315709265,"high",NA,"herb","temperate-dry",NA,NA,NA,NA,"crown-crown",48,-1.03220699,0.107775559,"no","Fig8"
"Odion_2000",267,3,"US",34.74,-120.47,"crown","severity","prescribed","shrubland","abundance",NA,30,"long",0.020617683,"low",0.315709265,"high",NA,"woody","temperate-dry",NA,NA,NA,NA,"crown-crown",24,-1.795309765,0.314049441,"no","Fig11"
"Odion_2000",267,4,"US",34.74,-120.47,"crown","severity","prescribed","shrubland","abundance",NA,30,"long",0.020617683,"low",0.315709265,"high",NA,"woody","temperate-dry",NA,NA,NA,NA,"crown-crown",48,-0.982376262,0.105639641,"no","Fig12"
"Odion_2000",267,5,"US",34.74,-120.47,"crown","severity","prescribed","shrubland","abundance",NA,30,"long",0.020617683,"low",0.315709265,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,"crown-crown",48,-1.680815122,0.145215733,"no","Fig9"
"Odion_2000",267,6,"US",34.74,-120.47,"crown","severity","prescribed","shrubland","abundance",NA,30,"long",0.020617683,"low",0.315709265,"high",NA,"woody","temperate-dry",NA,NA,NA,NA,"crown-crown",48,-1.114429252,0.111530906,"no","Fig10"
"Odion_2000",267,7,"US",34.74,-120.47,"crown","severity","prescribed","shrubland","abundance",NA,30,"long",0.020617683,"low",0.315709265,"high",NA,"woody","temperate-dry",NA,NA,NA,NA,"crown-crown",48,-0.7702049,0.097727991,"no","Fig14"
"Odion_2000",267,8,"US",34.74,-120.47,"crown","severity","prescribed","shrubland","abundance",NA,30,"long",0.020617683,"low",0.315709265,"high",NA,"woody","temperate-dry",NA,NA,NA,NA,"crown-crown",48,-0.922587548,0.103216336,"no","Fig13"
"Halpern_2014",268,1,"US",44.283333,-121.95,"surface","severity","prescribed","grassland","abundance","cover",84,"long",0.047026273,"high",0.270034585,"high","forb","herb","temperate-dry",NA,NA,NA,NA,NA,60,-0.324342911,0.067543319,"no","Fig5"
"Halpern_2014",268,2,"US",44.283333,-121.95,"surface","severity","prescribed","grassland","abundance","cover",84,"long",0.047026273,"high",0.270034585,"high","graminoid","herb","temperate-dry",NA,NA,NA,NA,NA,60,-0.795965509,0.071946342,"no","Fig5"
"Halpern_2014",268,3,"US",44.283333,-121.95,"surface","severity","prescribed","grassland","diversity","richness",84,"long",0.047026273,"high",0.270034585,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,NA,60,-0.532835804,0.069032617,"no","Fig6"
"Halpern_2014",268,4,"US",44.283333,-121.95,"surface","severity","prescribed","grassland","diversity","richness",84,"long",0.047026273,"high",0.270034585,"high","forb","herb","temperate-dry",NA,NA,NA,NA,NA,60,-0.587502376,0.069542992,"no","Fig6"
"Halpern_2014",268,5,"US",44.283333,-121.95,"surface","severity","prescribed","grassland","diversity","richness",84,"long",0.047026273,"high",0.270034585,"high","graminoid","herb","temperate-dry",NA,NA,NA,NA,NA,60,0,0.066666667,"no","Fig6"
"Halpern_2014",268,6,"US",44.283333,-121.95,"surface","severity","prescribed","grassland","abundance","cover",84,"long",0.047026273,"high",0.270034585,"high","graminoid","herb","temperate-dry",NA,NA,NA,NA,NA,60,0.163098449,0.066888343,"no","Fig5"
"Halpern_2014",268,7,"US",44.283333,-121.95,"surface","severity","prescribed","grassland","abundance","cover",84,"long",0.047026273,"high",0.270034585,"high",NA,NA,"temperate-dry",NA,NA,NA,NA,NA,60,-0.718691659,0.070970981,"no","Fig5"
"Culhane_2022",269,1,"US",38.75,-120.33,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",34,"long",0.352181159,"high",0.426372036,"high","tree","woody","temperate-dry",NA,NA,NA,NA,"surface-crown",18,-2.116053373,0.346602274,"no","Fig4a"
"Culhane_2022",269,2,"US",38.75,-120.33,"surface","severity","wildfire","forest-conifer","abundance","cover",34,"long",0.352181159,"high",0.426372036,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,"surface-crown",18,2.144890756,0.350015454,"no","Fig4b"
"Culhane_2022",269,3,"US",38.75,-120.33,"surface","severity","wildfire","forest-conifer","abundance","cover",34,"long",0.352181159,"high",0.426372036,"high",NA,"herb","temperate-dry",NA,NA,NA,NA,"surface-crown",18,0.269874208,0.224245336,"no","Fig4f"
"Shabaga_2022",270,1,"US",65.69,-149.16,"crown","frequency","wildfire","forest-conifer","fitness","flux",NA,NA,0.090456219,"high",0.211065286,"high",NA,NA,"cold","site","Dalton",NA,NA,"crown-crown",27.4285714285714,-1.620885252,0.192748851,"no","Tab6"
"Shabaga_2022",270,2,"US",65.69,-149.16,"crown","frequency","wildfire","forest-conifer","abundance","size-biom",NA,NA,0.090456219,"high",0.211065286,"high","tree","woody","cold","site","Dalton",NA,NA,"crown-crown",27.4285714285714,1.00918298,0.164019946,"no","Fig3"
"Shabaga_2022",270,3,"US",65.59,-144.9,"crown","frequency","wildfire","forest-conifer","abundance","size-biom",NA,NA,0.090456219,"high",0.211065286,"high","bryophyte","bryophyte","cold","site","Steese",NA,NA,"crown-crown",27.4285714285714,-0.845864411,0.15860988,"no","Fig3"
"Shabaga_2022",270,4,"US",65.59,-144.9,"crown","frequency","wildfire","forest-conifer","fitness","flux",NA,NA,0.090456219,"high",0.211065286,"high","bryophyte","bryophyte","cold","site","Steese",NA,NA,"crown-crown",27.4285714285714,0.015974939,0.14583789,"no","Tab6"
"Shabaga_2022",270,5,"US",65.69,-149.16,"crown","frequency","wildfire","forest-conifer","abundance","size-biom",NA,NA,0.090456219,"high",0.211065286,"high",NA,NA,"cold","site","Dalton",NA,NA,"crown-crown",27.4285714285714,-1.861561981,0.207715709,"no","Fig3"
"Shabaga_2022",270,6,"US",65.59,-144.9,"crown","frequency","wildfire","forest-conifer","abundance","size-biom",NA,NA,0.090456219,"high",0.211065286,"high","tree","woody","cold","site","Steese",NA,NA,"crown-crown",27.4285714285714,1.467216395,0.184274832,"no","Fig3"
"Peterson_2001",271,1,"US",45.42,-93.17,"surface","frequency","prescribed","woodland","abundance","dens-freq",NA,NA,0.004375075,"low",0.03964667,"low","tree-reg","woody","cold",NA,NA,NA,NA,"surface-surface",11,-1.901614497,0.76161377,"no","Fig1"
"Peterson_2001",271,2,"US",45.42,-93.17,"surface","frequency","prescribed","woodland","abundance","dens-freq",NA,NA,0.004375075,"low",0.03964667,"low","tree-reg","woody","cold",NA,NA,NA,NA,"surface-surface",11,-0.484489508,0.423473008,"no","Fig1"
"Peterson_2001",271,3,"US",45.42,-93.17,"surface","frequency","prescribed","woodland","abundance","dens-freq",NA,NA,0.004375075,"low",0.03964667,"low","tree-reg","woody","cold",NA,NA,NA,NA,"surface-surface",11,-2.471972001,1.011064558,"no","Fig1"
"Peterson_2001",271,4,"US",45.42,-93.17,"surface","frequency","prescribed","woodland","abundance","dens-freq",NA,NA,0.004375075,"low",0.03964667,"low","tree-reg","woody","cold",NA,NA,NA,NA,"surface-surface",11,-1.502815046,0.625845306,"no","Fig1"
"Moreno_1991a",272,1,"US",33.375556,-116.620833,"crown","severity","prescribed","shrubland","abundance","dens-freq",4,"short",0.035743199,"low",0.500471708,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,"crown-crown",16,-1.551247295,0.325199005,"no","Tab1"
"Moreno_1991a",272,2,"US",33.375556,-116.620833,"crown","severity","prescribed","shrubland","fitness","survival",4,"short",0.035743199,"low",0.500471708,"high","shrub","woody","temperate-dry",NA,NA,NA,NA,"crown-crown",16,-2.589829066,0.459600456,"no","Tab1"
"Lecomte_2006a",273,1,"Canada",49.5,-79.25,"surface","severity","wildfire","forest-conifer","abundance","size-biom",1200,"long",0,"low",NA,NA,"tree","woody","cold",NA,NA,NA,NA,NA,22.9565217391304,2.33844591,0.293119148,"no","Fig2"
"Lecomte_2006a",273,2,"Canada",49.5,-79.25,"surface","severity","wildfire","forest-conifer","abundance","dens-freq",1200,"long",0,"low",NA,NA,"tree-reg","woody","cold",NA,NA,NA,NA,NA,23.8333333333333,-1.097429111,0.192922806,"no","Fig2"
"Lecomte_2006a",273,3,"Canada",49.5,-79.25,"surface","severity","wildfire","forest-conifer","abundance","size-biom",1200,"long",0,"low",NA,NA,"tree","woody","cold",NA,NA,NA,NA,NA,22.9565217391304,1.611400528,0.230690504,"no","Fig2"
"Rodriguez_2021",274,1,"Mexico",20.61,-103.6,"crown","severity","wildfire","forest-mixed","abundance","dens-freq",NA,NA,0.224303313,"high",0.108189164,"low",NA,"woody","temperate-dry","site","Bosque la Primavera",NA,NA,"surface-crown",6,-0.200647682,0.670021624,"no","Fig5"
"Rodriguez_2021",274,2,"Mexico",20.3,-104.03,"crown","severity","wildfire","forest-broadleaf","abundance","dens-freq",NA,NA,0.224303313,"high",0.108189164,"low",NA,"woody","temperate-dry","site","Sierra de Quila",NA,NA,"surface-crown",6,-0.627681118,0.699498632,"no","Fig5"
"Rodriguez_2021",274,3,"Mexico",19.61,-103.9,"crown","severity","wildfire","forest-mixed","abundance","dens-freq",NA,NA,0.224303313,"high",0.108189164,"low",NA,"woody","temperate-dry","site","Sierra de Tapalpa",NA,NA,"surface-crown",6,-6.466612486,4.151423087,"no","Fig5"
"Sathya_2017",275,1,"India",11,77.083333,"crown","frequency","wildfire","forest-broadleaf","abundance","dens-freq",NA,NA,0.00426318,"low",0.021232725,"low","tree-reg","woody","tropical","maturity_stage","sapling",NA,NA,NA,20.5714285714286,-2.621255975,0.358039275,"no","Fig6"
"Sathya_2017",275,2,"India",11,77.083333,"crown","frequency","wildfire","forest-broadleaf","abundance","dens-freq",NA,NA,0.00426318,"low",0.021232725,"low","tree","woody","tropical","maturity_stage","mature tree",NA,NA,NA,18,-1.730536816,0.305409935,"no","Fig6"
"Sathya_2017",275,3,"India",11,77.083333,"crown","frequency","wildfire","forest-broadleaf","diversity","richness",NA,NA,0.00426318,"low",0.021232725,"low","tree","woody","tropical",NA,NA,NA,NA,NA,10,-3.564482512,1.85617062,"no","Fig4"
"Sathya_2017",275,4,"India",11,77.083333,"crown","frequency","wildfire","forest-broadleaf","abundance","dens-freq",NA,NA,0.00426318,"low",0.021232725,"low","tree-reg","woody","tropical","maturity_stage","seedling",NA,NA,NA,20.5714285714286,-0.997082314,0.218115233,"no","Fig6"
"Sathya_2017",275,5,"India",11,77.083333,"crown","frequency","wildfire","forest-broadleaf","diversity","richness",NA,NA,0.00426318,"low",0.021232725,"low","tree","woody","tropical",NA,NA,NA,NA,NA,10,-3.564482512,1.85617062,"no","Fig4"
"Sathya_2017",275,6,"India",11,77.083333,"crown","frequency","wildfire","forest-broadleaf","diversity","richness",NA,NA,0.00426318,"low",0.021232725,"low","tree","woody","tropical",NA,NA,NA,NA,NA,10,-3.564482512,1.85617062,"no","Fig4"
"Sathya_2017",275,7,"India",11,77.083333,"crown","frequency","wildfire","forest-broadleaf","diversity","sha-sim",NA,NA,0.00426318,"low",0.021232725,"low","tree","woody","tropical",NA,NA,NA,NA,NA,10,-4.869742068,3.079376423,"no","Fig3"
"Sathya_2017",275,8,"India",11,77.083333,"crown","frequency","wildfire","forest-broadleaf","diversity","sha-sim",NA,NA,0.00426318,"low",0.021232725,"low","tree","woody","tropical",NA,NA,NA,NA,NA,10,4.35446614,2.55126393,"no","Fig3"
"Cleary_2018",276,1,"Indonesia",-0.87,117.04,"surface","frequency","wildfire","forest-broadleaf","abundance","cover",NA,NA,0.053338649,"high",0.047589542,"low",NA,"herb","tropical",NA,NA,NA,NA,NA,40,2.306009655,0.166471007,"no","Fig1"
"Cleary_2018",276,2,"Indonesia",-0.87,117.04,"surface","frequency","wildfire","forest-broadleaf","abundance","cover",NA,NA,0.053338649,"high",0.047589542,"low",NA,"herb","tropical",NA,NA,NA,NA,NA,40,0.29969316,0.1011227,"no","Fig1"
"Cleary_2018",276,3,"Indonesia",-0.87,117.04,"surface","frequency","wildfire","forest-broadleaf","abundance","cover",NA,NA,0.053338649,"high",0.047589542,"low",NA,"herb","tropical",NA,NA,NA,NA,NA,40,-1.832971008,0.141997284,"no","Fig1"
"Cleary_2018",276,4,"Indonesia",-0.87,117.04,"surface","frequency","wildfire","forest-broadleaf","abundance","cover",NA,NA,0.053338649,"high",0.047589542,"low",NA,"woody","tropical",NA,NA,NA,NA,NA,40,0.911633558,0.110388447,"no","Fig1"
"Cleary_2018",276,5,"Indonesia",-0.87,117.04,"surface","frequency","wildfire","forest-broadleaf","abundance","cover",NA,NA,0.053338649,"high",0.047589542,"low",NA,"herb","tropical",NA,NA,NA,NA,NA,40,0.386720129,0.101869406,"no","Fig1"
"Cleary_2018",276,6,"Indonesia",-0.87,117.04,"surface","frequency","wildfire","forest-broadleaf","abundance","cover",NA,NA,0.053338649,"high",0.047589542,"low",NA,"herb","tropical",NA,NA,NA,NA,NA,40,0.062845988,0.10004937,"no","Fig1"
"Cleary_2018",276,7,"Indonesia",-0.87,117.04,"surface","frequency","wildfire","forest-broadleaf","abundance","cover",NA,NA,0.053338649,"high",0.047589542,"low",NA,"herb","tropical",NA,NA,NA,NA,NA,40,-1.016615408,0.112918836,"no","Fig1"
"Hebel_2009",277,1,"US",43.907222,-121.653889,"crown","severity","wildfire","forest-conifer","abundance","size-biom",24,"short",0.015638746,"low",0.209271868,"high","forb","herb","temperate-dry",NA,NA,NA,NA,NA,20,-1.414550919,0.250023858,"no","Fig3"
