"parameter","rhat","ess_bulk","ess_tail"
"z_1[1,1655]",1.00018871315408,37054.1843680568,11292.8290080842
"z_1[1,1656]",1.00145296201673,40219.9386179823,11657.748532551
"z_1[1,1657]",0.999940112334493,41826.8191626592,11881.1707817241
"z_1[1,1658]",1.00017859727675,36756.5080925615,11972.1685414003
"z_1[1,1659]",0.999962865569515,36464.1689161259,13662.7578229858
"z_1[1,1660]",1.00030843182819,36987.8200331383,10958.6442695007
"z_1[1,1661]",1.00001545066965,37143.9106854585,12064.2816354687
"z_1[1,1662]",1.00006244475228,38083.5361508953,12995.4604140554
"z_1[1,1663]",1.00011403930855,38288.443649984,12618.2026328012
"z_1[1,1664]",0.999853191003759,37367.5243993345,12383.6364969823
"z_1[1,1665]",1.0001315610423,37574.9693805957,11271.3698881621
"z_1[1,1666]",1.00038562355238,44680.6803855631,11345.4780152375
"z_1[1,1667]",1.00040308336463,39333.8132839301,11028.9435693784
"z_1[1,1668]",1.00004407546033,41042.9258601845,10966.348785434
"z_1[1,1669]",1.00050508510014,41041.9983720588,10019.8433193689
"z_1[1,1670]",0.999992271393358,41167.2063205219,11560.1695888235
"z_1[1,1671]",1.00042867307492,37862.9866371571,12516.0228143645
"z_1[1,1672]",1.00001679524255,35835.7929386314,11941.9714255563
"z_1[1,1673]",1.00024153497321,29554.2485824072,12203.5174077845
"z_1[1,1674]",1.00043879760567,32945.646453161,12921.8956438569
"z_1[1,1675]",1.00035360698198,32729.4020218169,12922.381534039
"z_1[1,1676]",1.00062082899279,36425.9609981688,11709.4694732347
"z_1[1,1677]",1.00010850832348,38162.38390957,12330.1211855467
"z_1[1,1678]",1.00064464112853,35899.8756001222,10778.216673421
"z_1[1,1679]",1.00006404197124,34688.1297198861,12222.466745632
"z_1[1,1680]",1.00014847744519,39573.3910813591,13173.5562840382
"z_1[1,1681]",1.0002181731396,38970.4464682484,11610.8224200272
"z_1[1,1682]",1.00007268570207,37678.5415965722,11593.0827169575
"z_1[1,1683]",1.00064671956494,42373.9433708069,11549.0208735377
"z_1[1,1684]",0.999929101420603,41491.2515400717,11013.9644885413
"z_1[1,1685]",0.999970323636402,37945.826440809,11902.7257449296
"z_1[1,1686]",1.00005783293003,41487.2072044566,10979.5450859108
"z_1[1,1687]",1.00057649120673,41817.6411206285,10348.4687918
"z_1[1,1688]",1.00025310172514,32991.2214103916,11930.5474500424
"z_1[1,1689]",1.00057644029166,38348.2596953333,12363.8120873686
"z_1[1,1690]",1.00030221267818,34280.8815079963,11264.8225869154
"z_1[1,1691]",1.00045353537106,34937.9811516242,11231.5728913132
"z_1[1,1692]",1.00013797112524,37204.6883190306,12299.2696745585
"z_1[1,1693]",1.00011400380374,35427.8326115887,12580.5185866886
"z_1[1,1694]",1.0001050750738,39040.3349606148,12357.2514905642
"z_1[1,1695]",1.00069395811352,42566.0709878381,10116.2964610962
"z_1[1,1696]",1.00011175131639,36663.1633615587,13188.2458898986
"z_1[1,1697]",1.00010815906285,37793.6219035475,11770.1660933734
"z_1[1,1698]",1.00074776343014,36257.9120845586,11914.2605549765
"z_1[1,1699]",1.00015429285587,34781.1454154689,12455.8261010373
"z_1[1,1700]",1.00014152259778,40371.3939666726,11787.5410439295
"z_1[1,1701]",1.00019564520047,40802.84998782,11591.4422899358
"z_1[1,1702]",0.999984412181617,42790.1375062471,10883.6326999778
"z_1[1,1703]",1.00039704541122,38802.5284429834,11321.4011401152
"z_1[1,1704]",1.00026118267057,40110.6682065967,11641.8399269728
"z_1[1,1705]",1.00008002186177,34222.2640449421,11788.7061869513
"z_1[1,1706]",1.00009107359434,38387.3493766899,10953.4596452747
"z_1[1,1707]",1.0002516823087,43055.9699840818,10860.9218057645
"z_1[1,1708]",1.00021493656001,38350.2876188206,10657.6568578267
"z_1[1,1709]",1.00038829707143,40401.3103824781,10777.1892680037
"z_1[1,1710]",1.00055401101398,39226.3141966016,10921.8765334713
"z_1[1,1711]",1.00039354918218,40862.5277133591,10885.3168212114
"z_1[1,1712]",1.00053167075472,41882.7879378099,11109.7260031899
"z_1[1,1713]",1.00008156390896,42519.4269471814,10373.5798204207
"z_1[1,1714]",1.00032998535954,39342.6786097454,11342.3500332311
"z_1[1,1715]",1.0007462987115,38594.2824902165,11349.2045557901
"z_1[1,1716]",1.00004400021832,42727.368907649,10544.9738441911
"z_1[1,1717]",1.00062432196418,40532.119096411,12348.8493824581
"z_1[1,1718]",0.999856360525527,40795.3660735465,11077.2682564251
"z_1[1,1719]",1.00146557605111,37374.8295935269,12378.9157463591
"z_1[1,1720]",1.00017000421939,27312.5729677847,12547.9001123644
"z_1[1,1721]",1.00023883048675,28897.6055507969,12827.8567756964
"z_1[1,1722]",1.00056342564462,33590.3272610818,11583.9062181222
"z_1[1,1723]",1.00008897244636,38321.1192649994,11550.382519973
"z_1[1,1724]",1.00003504996225,23874.7006668395,12568.3174113209
"z_1[1,1725]",1.00045553149953,23267.2164484599,13059.6041786575
"z_1[1,1726]",0.999903051131606,31980.6778912978,12271.1096148528
"z_1[1,1727]",1.00056588583105,31995.3781322011,12710.5702217414
"z_1[1,1728]",1.00018833067861,37214.4412780088,12971.7747395295
"z_1[1,1729]",1.00001086184232,32732.4148074341,12414.5958211074
"z_1[1,1730]",1.00095159896205,33978.3109247533,11771.6842090692
"z_1[1,1731]",1.00052514609509,37931.0839765396,11635.4755035485
"z_1[1,1732]",1.00034226986795,35148.2907679907,11819.1252563411
"z_1[1,1733]",1.00032010639828,34475.4501299065,12250.4793306636
"z_1[1,1734]",1.00022610587553,38882.5077594149,11999.3266253836
"z_1[1,1735]",1.00145106841017,40080.9693449685,11275.2819679058
"z_1[1,1736]",0.999992721830705,41999.0602938856,12030.6529370955
"z_1[1,1737]",1.00023497630471,42466.5471098928,12025.4658867261
"z_1[1,1738]",1.00036756544435,39111.2989997769,10567.2875237421
"z_1[1,1739]",1.00016004311075,41354.7973971499,10927.0436286208
"z_1[1,1740]",1.00028534185571,42707.7134224977,11089.7563584265
"z_1[1,1741]",1.00025847425678,44503.9665587997,11544.959370825
"z_1[1,1742]",1.00000010016777,36589.8059407174,11606.5173867926
"z_1[1,1743]",1.00042585997045,33982.1249431279,13081.1132063695
"z_1[1,1744]",1.00021554413165,35869.2742612158,12704.1086815108
"z_1[1,1745]",1.00033313956187,38629.1352755397,11085.5615660488
"z_1[1,1746]",1.0002004586024,20035.1540490193,12020.7815476199
"z_1[1,1747]",1.00020777133176,36183.6668624117,11333.3448742509
"z_1[1,1748]",1.00032803017785,24882.9432692069,11904.0345543174
"z_1[1,1749]",1.00006947705362,23944.9473489092,11694.7201859516
"z_1[1,1750]",1.00069365885674,23738.5765177429,12058.6545923008
"z_1[1,1751]",0.99998432019228,23090.8573815587,12323.9727566061
"z_1[1,1752]",1.00009243851036,22378.5150710045,12399.7571498853
"z_1[1,1753]",1.00005622064044,17983.0310867039,13023.3664790631
"z_1[1,1754]",1.00016131688617,26511.9136918704,11824.639769809
"z_1[1,1755]",1.00119308639314,23619.9711786005,12409.3714705191
"z_1[1,1756]",1.00015134094275,22662.9509418677,11732.6599844611
"z_1[1,1757]",1.00037524857423,24967.9770034951,13041.979448951
"z_1[1,1758]",1.00060671500457,26204.2225039465,11792.8717511229
"z_1[1,1759]",1.00018415080368,17059.859843079,13323.7396283615
"z_1[1,1760]",1.00024696271071,39227.8196191719,11187.3212094111
"z_1[1,1761]",1.00043318852735,36060.9901870487,10964.0169785255
"z_1[1,1762]",1.00100746453553,22400.6213908072,11923.8668103438
"z_1[1,1763]",1.00052709415303,23492.885245959,11879.4373693718
"z_1[1,1764]",1.0002431516556,37065.6617094306,11191.1479114043
"z_1[1,1765]",1.00015479450725,43356.3188301604,11284.8102398014
"z_1[1,1766]",1.00043048426707,36739.6469846859,11596.1563420169
"z_1[1,1767]",1.00013560140933,24628.8227297849,11993.4815914111
"z_1[1,1768]",1.00062600050177,41113.0175950908,11724.1019754382
"z_1[1,1769]",1.00043984124287,32902.8668417782,10802.8879989384
"z_1[1,1770]",1.00059248256614,33955.4365554755,12698.2064897964
"z_1[1,1771]",1.00040096268463,39143.6227173514,11596.6720090784
"z_1[1,1772]",0.999926711101935,38538.6461753006,13460.8091565457
"z_1[1,1773]",1.00014354584161,38266.4499538033,12732.5109839266
"z_1[1,1774]",1.00039316515731,39501.8905604691,11540.6139590956
"z_1[1,1775]",1.00021119606082,38379.0730689682,10910.6527916903
"z_1[1,1776]",1.00028044385728,35778.5680227843,11301.2468390482
"z_1[1,1777]",1.00006313820175,16063.2284402896,12675.0557722589
"z_1[1,1778]",0.999925141511733,14935.8807595453,12253.2887358273
"z_1[1,1779]",1.00013645408841,13579.6767045219,13061.5732174083
"z_1[1,1780]",1.00006680955743,13278.1402576887,12689.4004591528
"z_1[1,1781]",1.00019951383572,22963.8756024631,12697.99867597
"z_1[1,1782]",1.00029422929613,15453.8507359532,12573.3439841963
"z_1[1,1783]",1.00025554941261,10065.6242701229,12393.4000142409
"z_1[1,1784]",0.999983691100136,11733.6319334672,12982.9573611547
"z_1[1,1785]",1.00022016641093,9746.98512699807,11898.3232428914
"z_1[1,1786]",1.00013010324677,39457.7741601439,11642.0774875796
"z_1[1,1787]",1.00035554391779,42098.3750863559,11005.7350827351
"z_1[1,1788]",1.00061202997959,37114.0569194271,10904.3408934422
"z_1[1,1789]",1.00029038885988,38366.4352975733,12235.4880373072
"z_1[1,1790]",1.00001434852419,38835.1111620377,12329.5385463534
"z_1[1,1791]",1.00016168281334,41940.4223409014,11577.0105361378
"z_1[1,1792]",1.00018066155367,44176.7061138316,10622.4805359838
"z_1[1,1793]",1.00016319687534,41769.7166292128,11207.6934964371
"z_1[1,1794]",1.00002990487726,24108.9520371562,12034.922787497
"z_1[1,1795]",1.00031389954946,36610.3297614719,13193.1618318314
"z_1[1,1796]",1.00064710311637,35909.5886806518,12336.4761195409
"z_1[1,1797]",1.00002340362151,37565.3726429901,12816.7023679777
"z_1[1,1798]",1.00065969207598,34958.7955001574,12937.4297150609
"z_1[1,1799]",0.99999690110446,30348.6913834968,11732.8841490079
"z_1[1,1800]",1.00015182555506,30867.5941734427,13204.9552393438
"z_1[1,1801]",1.00007925997482,34998.166227439,11522.3932273338
"z_1[1,1802]",1.00029206523748,39224.689263027,12172.2725855529
"z_1[1,1803]",1.00084105392756,33574.2115119437,11806.4869837689
"z_1[1,1804]",1.00075379988817,33737.0263043054,11826.314706863
"z_1[1,1805]",1.00015606204693,30735.2560166989,13328.2000772082
"z_1[1,1806]",1.0005392171245,31814.6340276126,12483.1561451602
"z_1[1,1807]",0.999960760312867,34541.480407152,12512.1354806886
"z_1[1,1808]",1.00014817796678,35547.6196227543,11981.7870587788
"z_1[1,1809]",1.00002412675122,26335.100581339,12680.2353583607
"z_1[1,1810]",0.999967449765276,33988.3809492353,11834.855293573
"z_1[1,1811]",1.00009921600726,25438.4780552891,14257.4818291907
"z_1[1,1812]",0.999949224509854,36714.8517504957,12103.0307137599
"z_1[1,1813]",1.00039207482065,37184.1123915239,11675.9817337293
"z_1[1,1814]",1.00001277656716,32818.6018290953,13089.9046032051
"z_1[1,1815]",1.00032248397584,33192.3366304233,12963.3505104021
"z_1[1,1816]",0.999981725279591,31691.5277858402,13208.8974491773
"z_1[1,1817]",1.00060421206148,37161.6196962325,11227.2848985399
"z_1[1,1818]",1.0000748860478,30868.4581241719,12597.6897752958
"z_1[1,1819]",1.00076341780189,43280.4696350493,10810.8797419039
"z_1[1,1820]",1.00024524134703,41741.6889615073,11974.5149872072
"z_1[1,1821]",1.00059144691767,40846.4519823588,10870.060019309
"z_1[1,1822]",1.00043362180559,39677.5807383217,11493.2802748057
"z_1[1,1823]",1.00045391043481,39785.745540483,10861.3560685979
"z_1[1,1824]",0.999984348400094,37481.2115985243,12082.3001325302
"z_1[1,1825]",0.999953359843592,19832.9482193133,12656.8630786645
"z_1[1,1826]",0.999976656370954,19965.7014455938,12787.3936256504
"z_1[1,1827]",1.00029846089429,37029.5248228236,12195.4546222338
"z_1[1,1828]",1.00088926100433,39454.3852322485,11992.6896858153
"z_2[1,1]",0.999850952443394,40301.2733563365,11686.0676226886
"z_2[1,2]",1.00055188079953,35351.4178870357,12180.8662043012
"z_2[1,3]",1.00009521506916,35123.178401541,12566.6442295393
"z_2[1,4]",1.00027281616316,26853.0851441675,11136.5533562771
"z_2[1,5]",1.00007607683767,28589.4907443514,11603.9692334045
"z_2[1,6]",0.999871611456022,32420.9550695567,10839.9436727597
"z_2[1,7]",1.00059967370199,26331.9987637714,12485.3509512496
"z_2[1,8]",1.00000657078659,27905.4446039002,11673.7623127861
"z_2[1,9]",0.999946998008839,29075.2549742788,12125.0451196014
"z_2[1,10]",1.00004798148536,30892.9938175405,11549.1704389885
"z_2[1,11]",1.00038257169259,25134.4886001462,12458.7957174484
"z_2[1,12]",1.00033562334318,23550.0259627027,11201.097894974
"z_2[1,13]",1.00056622086781,36256.0151624804,12254.1926297179
"z_2[1,14]",1.00063309181824,31712.6791375488,12303.2816603444
"z_2[1,15]",1.0002046292144,20560.1189365615,12321.2676357267
"z_2[1,16]",1.00045212241915,21651.5981227581,11276.0430218569
"z_2[1,17]",1.0002135109962,25214.7366728491,12209.2119169307
"z_2[1,18]",1.00058434836127,23066.1536845728,11774.1281698489
"z_2[1,19]",1.0000820579189,29082.6875819139,12056.5500914162
"z_2[1,20]",1.00020365741243,25328.0950944154,12309.9649607681
"z_2[1,21]",1.00070567864236,30659.6895208958,12126.653400771
"z_2[1,22]",1.0009711755592,29474.1688543806,12837.7403374968
"z_2[1,23]",0.999891722572882,30897.0295122814,12151.1193495081
"z_2[1,24]",1.00006803467817,32868.1389315321,12647.5548034287
"z_2[1,25]",1.00080734750147,30039.2941841953,12716.7366863231
"z_2[1,26]",1.00023357141331,31663.4679193395,12424.8906514697
"z_2[1,27]",1.00050756414631,38852.6692431642,10077.6424167253
"z_2[1,28]",1.00013156716776,25186.8191141791,12605.885673551
"z_2[1,29]",1.00015490793893,33139.9011343363,12892.8339562616
"z_2[1,30]",1.00027102752845,34463.3271980637,12186.8861246338
"z_2[1,31]",1.0004182345926,31142.2670727011,11286.7200916995
"z_2[1,32]",1.00032059810853,27041.6546914819,12169.4176183606
"z_2[1,33]",1.00012076736949,31835.7086712245,12004.7153774685
"z_2[1,34]",1.00019731062824,32322.042818863,11467.2863267813
"z_2[1,35]",1.00019991444767,30302.6937202374,12638.5930238466
"z_2[1,36]",0.999801351878778,18026.9758550404,12227.1238914014
"z_2[1,37]",1.00005222954141,28343.6854453626,10817.4867779448
"z_2[1,38]",1.00012649826014,25907.3384297212,13180.1169306839
"z_2[1,39]",1.00001077448818,35011.0791783155,11204.5492977939
"z_2[1,40]",0.999938704987158,32117.706021868,11568.5407727724
"z_2[1,41]",1.00048109598576,28212.2211527997,11889.6080927018
"z_2[1,42]",0.999879783673511,24542.200986136,12440.861248027
"z_2[1,43]",1.00034991520379,29272.8307239878,11386.7940788981
"z_2[1,44]",1.00001426473235,29197.0414270855,10971.4286547325
"z_2[1,45]",1.0010140408142,31570.8968462929,11719.8680843454
"z_2[1,46]",1.00016368209256,30599.2558777327,12439.3865448484
"z_2[1,47]",1.00036654287577,29250.4343725787,12465.2520406841
"z_2[1,48]",0.999968106509007,31064.0246710093,12439.1402808968
"z_2[1,49]",1.00066994105457,20588.9458495888,11586.4740632994
"z_2[1,50]",1.00012846772335,20639.5527677365,12206.2284414842
"z_2[1,51]",1.00001320674927,21728.5582654342,12871.3095066521
"z_2[1,52]",1.00021858229988,29240.1502969265,11968.1154844933
"z_2[1,53]",1.00023073016217,23412.3660710959,12393.6790307805
"z_2[1,54]",1.00007561155953,30280.9350858637,11335.508045491
"z_2[1,55]",1.00030591391269,30000.3181978465,12563.4284757233
"z_2[1,56]",1.0002408086169,30494.9559628342,11302.163054364
"z_2[1,57]",1.00067970103512,21258.5259955354,10800.1840374878
"z_2[1,58]",0.999929859548693,24604.015004162,12964.7317505972
"z_2[1,59]",1.00013319714237,33338.3518247918,12439.7618888448
"z_2[1,60]",0.999883377891659,31502.4234073522,10992.8700263696
"z_2[1,61]",1.00047580376879,22581.6782099948,11662.8990720794
"z_2[1,62]",1.0007449156113,22368.3950934492,11820.7618755036
"z_2[1,63]",0.999926313158497,30147.9244146947,12283.1140834471
"z_2[1,64]",1.00059135261644,33380.137295269,12046.9606758243
"z_2[1,65]",1.00022092342937,31273.1756183814,12772.8721365106
"z_2[1,66]",1.00039368030136,27005.5148202946,12079.8803415814
"z_2[1,67]",1.0006123963541,37675.4000213131,11858.6018473588
"z_2[1,68]",1.0004156459936,34839.1767504964,12389.2170729875
"z_2[1,69]",0.999982953050839,30965.4573745623,12273.9401460383
"z_2[1,70]",0.999940660410735,30864.9534359644,12232.4146628692
"z_2[1,71]",1.00008316293,21794.0746141024,13732.0227259154
"z_2[1,72]",0.999985892627128,19615.4876393428,11839.5092122377
"z_2[1,73]",0.999924782301121,19955.0114810522,12989.6967025385
"z_2[1,74]",1.00019113239068,28169.895381656,12771.9530629715
"z_2[1,75]",0.999901504561484,26030.7307407944,13314.3964108046
"z_2[1,76]",1.00019818788913,32280.5026767805,13314.6303322446
"z_2[1,77]",1.00042163710059,20207.1829598454,11430.8419780391
"z_2[1,78]",1.00019275061304,20268.6736429125,13485.0493188153
"z_2[1,79]",1.00084815919259,36673.0907013803,11172.1534385439
"z_2[1,80]",1.0000951571115,23626.0770672276,11318.7732474944
"z_2[1,81]",1.00012093872213,28633.7707888236,11750.7341435232
"z_2[1,82]",1.00000059357628,30301.1660949785,11056.7148581925
"z_2[1,83]",1.00023857734746,27665.5879567449,11714.8795192632
"z_2[1,84]",0.999974919897324,27050.6584277637,12425.4905205619
"z_2[1,85]",1.00034943502407,32742.7805009654,11393.2003833635
"z_2[1,86]",1.00021079947466,31705.4125369925,11556.6814857616
"z_2[1,87]",1.00038943355192,30623.6376212169,11937.756159954
"z_2[1,88]",1.0002384029849,32200.8429591537,10821.1225076994
"z_2[1,89]",0.999998217620745,32130.74025624,11803.6392265575
"z_2[1,90]",1.00016770939017,21873.8807080283,11928.6889168226
"z_2[1,91]",1.00039481828717,31369.6986063901,11570.3192557177
"z_2[1,92]",1.00008660328919,32630.6271501612,11210.092375266
"z_2[1,93]",0.999916989095828,30297.8127107052,12556.9573951114
"z_2[1,94]",1.00030370888232,28090.5806296314,11318.701034445
"z_2[1,95]",1.00003719276265,30213.8572817515,11319.4006946984
"z_2[1,96]",1.00025234402466,30748.5153361038,11683.9245281008
"z_2[1,97]",1.00025109646961,39032.9811893257,11467.27419286
"z_2[1,98]",1.00022350797304,35041.9887242761,11779.2041907021
"z_2[1,99]",1.00008173772645,27149.6790253033,11305.9811400597
"z_2[1,100]",1.00070488161939,28857.0482545498,11739.455421017
"z_2[1,101]",0.999975059829014,32024.5345136033,12012.7010904391
"z_2[1,102]",1.00026998737302,26065.8978855481,11897.9865302945
"z_2[1,103]",1.00038655449953,26800.9597818754,11633.1368326453
"z_2[1,104]",1.00005108032981,22626.8408974087,11810.6220350969
"z_2[1,105]",0.999939050858183,24669.2971979891,11225.0851436289
"z_2[1,106]",1.00022431987367,31221.8612189049,11219.2057472253
"z_2[1,107]",1.00019807815237,29753.7691592207,11851.7953530691
"z_2[1,108]",1.00062699470815,29845.2713379378,11927.4813111717
"z_2[1,109]",1.00049292141884,22391.1234299913,12400.3909937052
"z_2[1,110]",1.00022746800815,30290.7317011257,11533.0416862328
"z_2[1,111]",1.00042328408334,33211.1401439354,11538.1034206502
"z_2[1,112]",1.00036266447004,30479.6754779483,10455.8572404631
"z_2[1,113]",1.00004165986254,29616.081297665,11852.107197552
"z_2[1,114]",1.00033582278624,28999.4285329248,11041.0533643891
"z_2[1,115]",1.00000291587213,32714.3618064553,11518.309703712
"z_2[1,116]",1.00053934047264,30778.0120569255,12765.1304480823
"z_2[1,117]",1.00024353115529,30369.1336022972,11712.7994134569
"z_2[1,118]",1.00009280715807,29364.4736457591,11053.5736610865
"z_2[1,119]",1.00039345655409,26941.3302657779,12874.4634381444
"z_2[1,120]",1.00001355153931,37427.5314010349,10788.3805408454
"z_2[1,121]",1.00010081305878,32969.2427238372,12707.5474157829
"z_2[1,122]",1.00009631014317,32037.2421473231,10733.783361584
"z_2[1,123]",0.999975772413346,33014.3480759065,12109.2575135307
"z_2[1,124]",1.00033506379539,27675.8770766738,12368.1130138262
"z_2[1,125]",1.00044704543654,30383.3562202845,11405.3722715571
"z_2[1,126]",1.00074994920498,34316.4709877551,11690.645111978
"z_2[1,127]",1.00029972902404,29073.5000204376,11527.5303395481
"z_2[1,128]",1.00169095930397,29544.3008151174,10990.4713514608
"z_2[1,129]",1.0001265189302,21392.8491841768,11677.2047892718
"z_2[1,130]",1.00060718431388,28011.352921577,11152.6818357489
"z_2[1,131]",1.0001353355211,30299.65440782,12021.3655529112
"z_2[1,132]",1.00036684072983,30940.0999381445,12107.3821637147
"z_2[1,133]",1.00026360785908,34053.648638311,11746.7794005841
"z_2[1,134]",1.00027443875792,29057.9558736551,11144.9075580837
"z_2[1,135]",1.00061309129178,19515.5288705572,10682.0374817676
"z_2[1,136]",1.0002793892444,28879.560157241,11502.3666027288
"z_2[1,137]",1.00013232389413,20757.8410134312,11478.9799917062
"z_2[1,138]",1.0009014937107,29076.3624181241,11915.1953739212
"z_2[1,139]",1.00057767283274,26738.8108216552,11468.0061054517
"z_2[1,140]",1.00015661323505,22327.4271383747,10921.4140003712
"z_2[1,141]",1.00003936376723,16300.8931040686,11464.4320983606
"z_2[1,142]",1.00021227441082,27800.4948433198,11494.1294756732
"z_2[1,143]",1.00084892931266,30718.4004654517,11514.4655338955
"z_2[1,144]",1.00101993228938,30730.961898863,11989.6547057399
"z_2[1,145]",1.00116134854036,31758.5889561611,12322.7467291225
"z_2[1,146]",1.000264391929,16988.3508156432,12069.3055052161
"z_2[1,147]",1.00008055207168,31538.593466246,11704.0459044985
"z_2[1,148]",1.00032027868258,18156.519696477,13276.378977485
"z_2[1,149]",0.999979015787819,21540.0788207812,13984.319259524
"z_2[1,150]",0.999908889655548,25110.0535507095,12478.3508312012
"z_2[1,151]",1.0000877274332,30732.9862175421,12422.0127047325
"z_2[1,152]",1.00074548141396,25107.6569511185,12153.7582122529
"z_2[1,153]",0.9999693546435,23340.7466421437,12867.5487987857
"z_2[1,154]",1.00048671612586,19145.9715932272,13440.971057321
"z_2[1,155]",1.00007400844524,30804.3303312146,11355.5748172492
"z_2[1,156]",1.0001898520634,34279.1934116663,12496.1074950979
"z_2[1,157]",1.00043946582436,31115.7122437771,13135.4624169312
"z_2[1,158]",1.00006802725137,31369.57987442,11910.9066038303
"z_2[1,159]",1.00022744460431,27631.4213140364,12539.2850314455
"z_2[1,160]",1.0000344608821,30216.9539581748,12220.6248587372
"z_2[1,161]",1.00078436576288,31354.2505116914,11354.010036865
"z_2[1,162]",1.00065885153652,31998.2708246561,11780.6135609308
"z_2[1,163]",1.00019590518323,30597.8536783519,11133.385622057
"z_2[1,164]",1.00001108410115,20190.9680093858,11954.2729976649
"z_2[1,165]",1.00019867385023,23882.4710337122,11603.8236950397
"z_2[1,166]",1.00045134093473,30421.4175366822,12426.3783693482
"z_2[1,167]",0.999890140222805,12087.790779935,10105.3964323783
"z_2[1,168]",1.00074484615228,29126.6421231619,11222.9469074104
"z_2[1,169]",1.00065248515548,30802.5244094366,11926.2366676571
"z_2[1,170]",1.00037488212322,29959.5871810314,12229.1823712933
"z_2[1,171]",0.999939356201739,30849.9820538271,11906.7614576924
"z_2[1,172]",1.00019266595097,26477.5955347174,12784.2959197979
"z_2[1,173]",1.00032408354939,39302.7048488487,11079.2013378524
"z_2[1,174]",1.00033211015887,28937.9672682261,10976.1095318634
"z_2[1,175]",1.00001074845628,23665.4415381001,11496.6591344521
"z_2[1,176]",1.00001223582945,25287.3974777982,12832.2782854547
"z_2[1,177]",1.00013117834032,27931.5265245368,11047.6838376636
"z_2[1,178]",1.00024045370409,30440.1177950387,11232.4056271867
"z_2[1,179]",1.00040069737388,30091.5445201222,11701.6909384456
"z_2[1,180]",1.00012443587682,31342.9333328901,12228.2004035137
"z_2[1,181]",1.00004891676991,27275.0635134118,11270.0051529019
"z_2[1,182]",1.00002394072663,33042.9913072857,11613.7120575125
"z_2[1,183]",1.00033002570825,30416.4985821011,13610.9671310361
"z_2[1,184]",1.00038372890692,29938.5622990433,11700.0415541548
"z_2[1,185]",1.0000766946534,28478.0851887837,11796.4187879907
"z_2[1,186]",1.00081758282734,26119.2459371149,12221.5731393008
"z_2[1,187]",1.00017944502812,27319.9836042438,12622.5371721499
"z_2[1,188]",1.00105854363294,30510.5494688068,12056.8336864296
"z_2[1,189]",0.999991297174541,30126.1790522528,11808.9827784195
"z_2[1,190]",1.00045833164109,26832.4302746448,12894.1970641921
"z_2[1,191]",0.999871837748169,24191.7694945544,12110.2199574086
"z_2[1,192]",1.00015337653753,33595.6271418683,11361.0364213234
"z_2[1,193]",1.00029876474752,27211.9523259863,11845.9661649694
"z_2[1,194]",1.00073444390128,32047.565821595,12153.1951625461
"z_2[1,195]",1.00094698067167,29752.9705740322,11891.6029290977
"z_2[1,196]",1.00027124935508,37788.2262044182,11946.8935878312
"z_2[1,197]",1.00015314326937,26319.618219265,12369.254663051
"z_2[1,198]",1.00031828547419,23033.1911691703,11569.299164524
"z_2[1,199]",0.999988945879184,26907.3314510477,11552.3211592828
"z_2[1,200]",1.0001011129925,34080.7422530048,11970.5238795408
"z_2[1,201]",1.0007076165938,30153.9721335004,11870.7523242345
"z_2[1,202]",1.00035421866285,27368.5612795713,12989.3345838974
"z_2[1,203]",1.00005222927621,27423.8052055225,12407.0631820819
"z_2[1,204]",1.0003195901809,32485.4164362275,11887.5664268933
"z_2[1,205]",1.00033017974461,26387.2878442376,11326.5579656746
"z_2[1,206]",0.999983375339607,30274.7739781036,12239.3300073432
"z_2[1,207]",1.00056122745881,28211.9506939804,11227.8675090194
"z_2[1,208]",1.00048919590923,24613.4145229006,11828.925507121
"z_2[1,209]",1.00005763053111,25816.2748074751,12100.7805355281
"z_2[1,210]",1.00045937413862,31767.3839071073,11803.5616880473
"z_2[1,211]",1.0003929560096,29369.1749993492,11831.9228440121
"z_2[1,212]",1.00022507793694,30534.8964781437,11467.3066267908
"z_2[1,213]",1.00056951679173,31110.0525415238,12516.0085980822
"z_2[1,214]",1.00040579389198,31962.7410669228,12751.9937690138
"z_2[1,215]",1.00019635074448,29706.711646247,10765.0231200332
"z_2[1,216]",1.0000801459029,28357.9727613329,12045.5835194185
"z_2[1,217]",1.00045411185885,32944.7317150523,12557.7306617828
"z_2[1,218]",1.00007754821195,15795.1849441346,10867.9095517147
"z_2[1,219]",1.00001779785728,29511.5087370596,12305.5700154107
"z_2[1,220]",1.00080709273047,29393.232280527,11337.0891914196
"z_2[1,221]",1.00023389321558,28626.7940215761,11439.0536540177
"z_2[1,222]",1.00006340930173,28923.8686617292,10668.4530393023
"z_2[1,223]",1.00035858073903,31677.5645073919,10622.015961244
"z_2[1,224]",1.00021970208397,10170.27478184,9316.40649209364
"z_2[1,225]",1.00060708754602,28480.9748949721,12640.6940763721
"z_2[1,226]",1.0000981898145,27528.5869629043,12560.6425826783
"z_2[1,227]",1.00073272193227,28815.1914322053,11402.2122743164
"z_2[1,228]",1.00005547737132,32837.1152715566,12470.1852091813
"z_2[1,229]",1.00000096703751,33022.2355464042,11831.6204824456
"z_2[1,230]",1.00016022456786,30376.934679706,11742.8409031777
"z_2[1,231]",1.0003128508294,16391.2979462615,9182.20277538573
"z_2[1,232]",1.00021749087953,31561.650233734,11998.0225741178
"z_2[1,233]",1.00037202788998,31288.5537336475,12198.3428393407
"z_2[1,234]",1.00042939648594,32687.4695911515,12312.5658017348
