line_ID,Study_ID,Study,Current_species,Species_phylogeny,Family,Order,Migration,Clutch_size,Breeding_latitudinal_range,Body_mass,Diet_diversity,Trophic_level,Nest_type,Location,Country,Latitude,Longitude,Continent,Start_year,End_year,Duration,N_years,Pooled_years,Phenophase,Early_central_late,Slope,Data_type
5358,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Setophaga_petechia,Dendroica_petechia,Parulidae,Passeriformes,Long,4,51,10.00,Specialist,Secondary,Non-cavity,SouthDakota,United_States,44.50,-100.00,North_America,1971,2006,36,22,0,Pre-breeding migration,Early,-0.054,amateur_ornithologist_group
5430,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Setophaga_ruticilla,Setophaga_ruticilla,Parulidae,Passeriformes,Long,4,33,8.00,Intermediate,Secondary,Non-cavity,Minnesota,United_States,46.00,-94.00,North_America,1964,2005,42,39,0,Pre-breeding migration,Early,-0.020,amateur_ornithologist_group
5431,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Setophaga_ruticilla,Setophaga_ruticilla,Parulidae,Passeriformes,Long,4,33,8.00,Intermediate,Secondary,Non-cavity,SouthDakota,United_States,44.50,-100.00,North_America,1971,2006,36,20,0,Pre-breeding migration,Early,-0.149,amateur_ornithologist_group
5553,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Spatula_clypeata,Anas_clypeata,Anatidae,Anseriformes,Short,10,36,600.00,Intermediate,Secondary,Non-cavity,Minnesota,United_States,46.00,-94.00,North_America,1964,2005,42,36,0,Pre-breeding migration,Early,-0.496,amateur_ornithologist_group
5554,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Spatula_clypeata,Anas_clypeata,Anatidae,Anseriformes,Short,10,36,600.00,Intermediate,Secondary,Non-cavity,SouthDakota,United_States,44.50,-100.00,North_America,1971,2006,36,22,0,Pre-breeding migration,Early,-0.664,amateur_ornithologist_group
5568,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Spatula_discors,Anas_discors,Anatidae,Anseriformes,Short,10,39,380.00,Intermediate,Primary,Non-cavity,Minnesota,United_States,46.00,-94.00,North_America,1964,2005,42,38,0,Pre-breeding migration,Early,-0.300,amateur_ornithologist_group
5569,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Spatula_discors,Anas_discors,Anatidae,Anseriformes,Short,10,39,380.00,Intermediate,Primary,Non-cavity,SouthDakota,United_States,44.50,-100.00,North_America,1971,2006,36,24,0,Pre-breeding migration,Early,-0.559,amateur_ornithologist_group
5613,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Spiza_americana,Spiza_americana,Cardinalidae,Passeriformes,Long,5,22,29.00,Specialist,Secondary,Non-cavity,Minnesota,United_States,46.00,-94.00,North_America,1964,2005,42,39,0,Pre-breeding migration,Early,0.251,amateur_ornithologist_group
5614,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Spiza_americana,Spiza_americana,Cardinalidae,Passeriformes,Long,5,22,29.00,Specialist,Secondary,Non-cavity,SouthDakota,United_States,44.50,-100.00,North_America,1971,2006,36,21,0,Pre-breeding migration,Early,0.339,amateur_ornithologist_group
5626,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Spizella_passerina,Spizella_passerina,Passerellidae,Passeriformes,Short,5,54,13.00,Intermediate,Secondary,Non-cavity,Minnesota,United_States,46.00,-94.00,North_America,1964,2005,42,40,0,Pre-breeding migration,Early,-0.189,amateur_ornithologist_group
5627,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Spizella_passerina,Spizella_passerina,Passerellidae,Passeriformes,Short,5,54,13.00,Intermediate,Secondary,Non-cavity,SouthDakota,United_States,44.50,-100.00,North_America,1971,2006,36,22,0,Pre-breeding migration,Early,-0.632,amateur_ornithologist_group
6046,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Tachycineta_bicolor,Tachycineta_bicolor,Hirundinidae,Passeriformes,Short,5,35,21.00,Specialist,Secondary,Cavity,Minnesota,United_States,46.00,-94.00,North_America,1964,2005,42,42,0,Pre-breeding migration,Early,-0.303,amateur_ornithologist_group
6047,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Tachycineta_bicolor,Tachycineta_bicolor,Hirundinidae,Passeriformes,Short,5,35,21.00,Specialist,Secondary,Cavity,SouthDakota,United_States,44.50,-100.00,North_America,1971,2006,36,27,0,Pre-breeding migration,Early,-0.419,amateur_ornithologist_group
6108,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Toxostoma_rufum,Toxostoma_rufum,Mimidae,Passeriformes,Short,4,27,69.00,Generalist,Secondary,Non-cavity,Minnesota,United_States,46.00,-94.00,North_America,1964,2005,42,40,0,Pre-breeding migration,Early,0.056,amateur_ornithologist_group
6109,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Toxostoma_rufum,Toxostoma_rufum,Mimidae,Passeriformes,Short,4,27,69.00,Generalist,Secondary,Non-cavity,SouthDakota,United_States,44.50,-100.00,North_America,1971,2006,36,20,0,Pre-breeding migration,Early,-0.429,amateur_ornithologist_group
6262,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Troglodytes_aedon,Troglodytes_aedon,Troglodytidae,Passeriformes,Short,7,112,11.00,Specialist,Secondary,Cavity,Minnesota,United_States,46.00,-94.00,North_America,1964,2005,42,38,0,Pre-breeding migration,Early,0.119,amateur_ornithologist_group
6263,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Troglodytes_aedon,Troglodytes_aedon,Troglodytidae,Passeriformes,Short,7,112,11.00,Specialist,Secondary,Cavity,SouthDakota,United_States,44.50,-100.00,North_America,1971,2006,36,24,0,Pre-breeding migration,Early,-0.201,amateur_ornithologist_group
6536,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Tyrannus_tyrannus,Tyrannus_tyrannus,Tyrannidae,Passeriformes,Long,4,29,40.00,Specialist,Secondary,Non-cavity,Minnesota,United_States,46.00,-94.00,North_America,1964,2005,42,40,0,Pre-breeding migration,Early,0.035,amateur_ornithologist_group
6537,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Tyrannus_tyrannus,Tyrannus_tyrannus,Tyrannidae,Passeriformes,Long,4,29,40.00,Specialist,Secondary,Non-cavity,SouthDakota,United_States,44.50,-100.00,North_America,1971,2006,36,23,0,Pre-breeding migration,Early,-0.137,amateur_ornithologist_group
6556,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Tyrannus_verticalis,Tyrannus_verticalis,Tyrannidae,Passeriformes,Long,4,23,40.00,Specialist,Secondary,Non-cavity,Minnesota,United_States,46.00,-94.00,North_America,1964,2005,42,40,0,Pre-breeding migration,Early,0.071,amateur_ornithologist_group
6557,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Tyrannus_verticalis,Tyrannus_verticalis,Tyrannidae,Passeriformes,Long,4,23,40.00,Specialist,Secondary,Non-cavity,SouthDakota,United_States,44.50,-100.00,North_America,1971,2006,36,25,0,Pre-breeding migration,Early,-0.053,amateur_ornithologist_group
6650,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Vireo_gilvus,Vireo_gilvus,Vireonidae,Passeriformes,Long,4,46,12.00,Specialist,Secondary,Non-cavity,Minnesota,United_States,46.00,-94.00,North_America,1964,2005,42,39,0,Pre-breeding migration,Early,0.023,amateur_ornithologist_group
6651,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Vireo_gilvus,Vireo_gilvus,Vireonidae,Passeriformes,Long,4,46,12.00,Specialist,Secondary,Non-cavity,SouthDakota,United_States,44.50,-100.00,North_America,1971,2006,36,25,0,Pre-breeding migration,Early,-0.221,amateur_ornithologist_group
6706,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Vireo_olivaceus,Vireo_olivaceus,Vireonidae,Passeriformes,Long,4,101,18.00,Intermediate,Secondary,Non-cavity,Minnesota,United_States,46.00,-94.00,North_America,1964,2005,42,40,0,Pre-breeding migration,Early,0.033,amateur_ornithologist_group
6707,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Vireo_olivaceus,Vireo_olivaceus,Vireonidae,Passeriformes,Long,4,101,18.00,Intermediate,Secondary,Non-cavity,SouthDakota,United_States,44.50,-100.00,North_America,1971,2006,36,17,0,Pre-breeding migration,Early,-0.161,amateur_ornithologist_group
6765,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Xanthocephalus_xanthocephalus,Xanthocephalus_xanthocephalus,Icteridae,Passeriformes,Short,4,26,75.00,Intermediate,Secondary,Non-cavity,Minnesota,United_States,46.00,-94.00,North_America,1964,2005,42,40,0,Pre-breeding migration,Early,-0.246,amateur_ornithologist_group
6766,180,"Swanson, D.L., & Palmer, J.S. (2009) Spring migration phenology of birds in the northern prairie region is correlated with local climate change. Journal of Field Ornithology, 80, 351–363. ",Xanthocephalus_xanthocephalus,Xanthocephalus_xanthocephalus,Icteridae,Passeriformes,Short,4,26,75.00,Intermediate,Secondary,Non-cavity,SouthDakota,United_States,44.50,-100.00,North_America,1971,2006,36,18,0,Pre-breeding migration,Early,-0.247,amateur_ornithologist_group
78,181,"Tarka, M., Hansson, B., & Hasselquist, D. (2015). Selection and evolutionary potential of spring arrival phenology in males and females of a migratory songbird. Journal of Evolutionary Biology, 28(5), 1024-1038.",Acrocephalus_arundinaceus,Acrocephalus_arundinaceus,Acrocephalidae,Passeriformes,Long,5,39,31.00,Specialist,Secondary,Non-cavity,LakeKvismaren,Sweden,59.17,15.40,Europe,1985,2004,20,20,0,Pre-breeding migration,Central,-0.303,standardized_scientist_observation_in_field_or_centre
3222,182,"Teplitsky, C., Mills, J. A., Yarrall, J. W., & Merilä, J. (2010). Indirect genetic effects in a sex_limited trait: the case of breeding time in red_billed gulls. Journal of Evolutionary Biology, 23(5), 935-944.",Larus_novaehollandiae,Larus_novaehollandiae,Laridae,Charadriiformes,Short,3,33,300.00,Generalist,Tertiary,Non-cavity,KaikouraPeninsula,New_Zealand,-42.43,173.70,Australasia,1975,2004,30,30,0,Breeding,Central,0.179,standardized_scientist_observation_in_field_or_centre
846,183,"Terraube, J., Villers, A., Ruffino, L., Iso_Iivari, L., Henttonen, H., Oksanen, T., & Korpimäki, E. (2015). Coping with fast climate change in northern ecosystems: Mechanisms underlying the population_level response of a specialist avian predator. Ecography, 38(7), 690-699.",Buteo_lagopus,Buteo_lagopus,Accipitridae,Accipitriformes,Short,4,35,1050.00,Specialist,Tertiary,Non-cavity,Kevo,Finland,65.59,26.73,Europe,1985,2005,21,21,0,Breeding,Central,-0.100,standardized_scientist_observation_in_field_or_centre
181,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Acrocephalus_scirpaceus,Acrocephalus_scirpaceus,Acrocephalidae,Passeriformes,Long,4,41,12.50,Intermediate,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,-0.110,standardized_capture_and_ringing
549,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Anthus_trivialis,Anthus_trivialis,Motacillidae,Passeriformes,Long,6,42,22.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Early,-0.040,standardized_capture_and_ringing
570,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Anthus_trivialis,Anthus_trivialis,Motacillidae,Passeriformes,Long,6,42,22.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,-0.040,standardized_capture_and_ringing
1860,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Emberiza_schoeniclus,Emberiza_schoeniclus,Emberizidae,Passeriformes,Short,5,35,19.00,Intermediate,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Early,-0.030,standardized_capture_and_ringing
1867,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Emberiza_schoeniclus,Emberiza_schoeniclus,Emberizidae,Passeriformes,Short,5,35,19.00,Intermediate,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,-0.390,standardized_capture_and_ringing
1953,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Erithacus_rubecula,Erithacus_rubecula,Muscicapidae,Passeriformes,Short,5,39,18.00,Intermediate,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Early,-0.330,standardized_capture_and_ringing
1969,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Erithacus_rubecula,Erithacus_rubecula,Muscicapidae,Passeriformes,Short,5,39,18.00,Intermediate,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,-0.450,standardized_capture_and_ringing
2190,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Ficedula_hypoleuca,Ficedula_hypoleuca,Muscicapidae,Passeriformes,Long,6,39,13.00,Specialist,Secondary,Cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,0.210,standardized_capture_and_ringing
2539,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Hippolais_icterina,Hippolais_icterina,Acrocephalidae,Passeriformes,Long,5,30,14.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,0.320,standardized_capture_and_ringing
3168,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Lanius_collurio,Lanius_collurio,Laniidae,Passeriformes,Long,5,33,29.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,0.280,standardized_capture_and_ringing
3729,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Muscicapa_striata,Muscicapa_striata,Muscicapidae,Passeriformes,Long,5,41,16.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Early,0.180,standardized_capture_and_ringing
3758,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Muscicapa_striata,Muscicapa_striata,Muscicapidae,Passeriformes,Long,5,41,16.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,0.070,standardized_capture_and_ringing
4387,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Phoenicurus_phoenicurus,Phoenicurus_phoenicurus,Muscicapidae,Passeriformes,Long,6,43,16.00,Intermediate,Secondary,Cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Early,0.100,standardized_capture_and_ringing
4425,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Phoenicurus_phoenicurus,Phoenicurus_phoenicurus,Muscicapidae,Passeriformes,Long,6,43,16.00,Intermediate,Secondary,Cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,-0.290,standardized_capture_and_ringing
4470,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Phylloscopus_collybita,Phylloscopus_collybita,Phylloscopidae,Passeriformes,Short,6,35,8.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Early,0.070,standardized_capture_and_ringing
4492,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Phylloscopus_collybita,Phylloscopus_collybita,Phylloscopidae,Passeriformes,Short,6,35,8.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,0.110,standardized_capture_and_ringing
4537,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Phylloscopus_sibilatrix,Phylloscopus_sibilatrix,Phylloscopidae,Passeriformes,Long,6,29,10.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,0.530,standardized_capture_and_ringing
4581,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Phylloscopus_trochilus,Phylloscopus_trochilus,Phylloscopidae,Passeriformes,Long,5,39,8.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Early,0.260,standardized_capture_and_ringing
4617,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Phylloscopus_trochilus,Phylloscopus_trochilus,Phylloscopidae,Passeriformes,Long,5,39,8.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,0.410,standardized_capture_and_ringing
4823,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Prunella_modularis,Prunella_modularis,Prunellidae,Passeriformes,Short,5,33,20.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Early,-0.360,standardized_capture_and_ringing
4834,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Prunella_modularis,Prunella_modularis,Prunellidae,Passeriformes,Short,5,33,20.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,-0.530,standardized_capture_and_ringing
4926,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Regulus_regulus,Regulus_regulus,Regulidae,Passeriformes,Short,11,47,6.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Early,-0.140,standardized_capture_and_ringing
4935,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Regulus_regulus,Regulus_regulus,Regulidae,Passeriformes,Short,11,47,6.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,-0.220,standardized_capture_and_ringing
5824,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Sylvia_atricapilla,Sylvia_atricapilla,Sylviidae,Passeriformes,Short,5,37,20.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Early,0.030,standardized_capture_and_ringing
5844,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Sylvia_atricapilla,Sylvia_atricapilla,Sylviidae,Passeriformes,Short,5,37,20.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,-0.620,standardized_capture_and_ringing
5906,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Sylvia_borin,Sylvia_borin,Sylviidae,Passeriformes,Long,5,34,19.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,-0.090,standardized_capture_and_ringing
5962,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Sylvia_communis,Sylvia_communis,Sylviidae,Passeriformes,Long,5,37,15.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,0.330,standardized_capture_and_ringing
5994,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Sylvia_curruca,Sylvia_curruca,Sylviidae,Passeriformes,Long,5,40,14.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Early,0.070,standardized_capture_and_ringing
6020,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Sylvia_curruca,Sylvia_curruca,Sylviidae,Passeriformes,Long,5,40,14.00,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,-0.020,standardized_capture_and_ringing
6304,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Troglodytes_troglodytes,Troglodytes_troglodytes,Troglodytidae,Passeriformes,Short,6,38,9.00,Specialist,Secondary,Cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Early,-0.170,standardized_capture_and_ringing
6315,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Troglodytes_troglodytes,Troglodytes_troglodytes,Troglodytidae,Passeriformes,Short,6,38,9.00,Specialist,Secondary,Cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,0.000,standardized_capture_and_ringing
6333,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Turdus_iliacus,Turdus_iliacus,Turdidae,Passeriformes,Short,5,21,60.00,Intermediate,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Early,-0.540,standardized_capture_and_ringing
6350,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Turdus_iliacus,Turdus_iliacus,Turdidae,Passeriformes,Short,5,21,60.00,Intermediate,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,-0.220,standardized_capture_and_ringing
6389,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Turdus_merula,Turdus_merula,Turdidae,Passeriformes,Short,4,43,105.00,Generalist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,0.030,standardized_capture_and_ringing
6437,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Turdus_philomelos,Turdus_philomelos,Turdidae,Passeriformes,Short,4,34,75.00,Intermediate,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Early,-0.370,standardized_capture_and_ringing
6458,184,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Changes in timing of autumn migration in North European songbird populations. Ardea, 94(3), 527.",Turdus_philomelos,Turdus_philomelos,Turdidae,Passeriformes,Short,4,34,75.00,Intermediate,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Post-breeding migration,Central,-0.260,standardized_capture_and_ringing
96,185,"Tøttrup, A. P., Thorup, K., & Rahbek, C. (2006). Patterns of change in timing of spring migration in North European songbird populations. Journal of Avian Biology, 37(1), 84-92.",Acrocephalus_palustris,Acrocephalus_palustris,Acrocephalidae,Passeriformes,Long,5,28,13.50,Specialist,Secondary,Non-cavity,Christianso,Denmark,55.32,15.18,Europe,1976,1997,22,22,0,Pre-breeding migration,Early,-0.060,standardized_capture_and_ringing
