"parameter","rhat","ess_bulk","ess_tail"
"z_3[1,14]",1.00041871195404,21093.6243058204,12184.5283763041
"z_3[1,15]",1.00062786665724,22971.5555643363,10769.286701118
"z_3[1,16]",1.00028929318285,18059.5533806102,10003.0094458017
"z_3[1,17]",1.00013731297221,16525.5016245115,11079.0805261886
"z_3[1,18]",1.0003946763063,16425.1615723101,12579.0890843386
"z_3[1,19]",1.00008983854321,17536.2685489396,10087.0472460005
"z_3[1,20]",1.00042866343915,10980.4630788599,8878.94480983213
"z_3[1,21]",0.999962457413125,19948.4140486223,12123.1921756302
"z_3[1,22]",0.999986569861579,19140.2361946629,11510.8349298002
"z_3[1,23]",1.00020706881629,24883.0070671707,10671.2576008034
"z_3[1,24]",1.00005282770538,19169.5239495554,9389.96908599046
"z_3[1,25]",1.00075974335034,19356.3954410187,10931.7886489457
"z_3[1,26]",1.00025911895756,17444.8556443578,11304.9852919986
"z_3[1,27]",1.00022342087949,14578.7969136267,10239.2533775674
"z_3[1,28]",1.00046254366903,10390.6019554059,8609.1277914741
"z_3[1,29]",1.00008904318223,15713.5695950169,10200.4497541952
"z_3[1,30]",1.00031005897577,13811.3868274548,10273.2305281357
"z_3[1,31]",1.00092411991733,25936.1633184313,11075.781617047
"z_3[1,32]",1.00030776228319,17403.1449700854,10080.2052498017
"z_3[1,33]",0.999896406198464,24334.537602551,12383.3591126769
"z_3[1,34]",0.999825090948021,18449.5433543543,11753.4608481258
"z_3[1,35]",1.00046772022065,24031.3300522627,11515.4789550681
"z_3[1,36]",1.00077382505935,16586.271210523,7963.03222415596
"z_3[1,37]",1.00005324739475,24149.145097822,11543.5673119837
"z_3[1,38]",1.00053768681491,25297.4186364231,12202.2545562119
"z_3[1,39]",1.00068877710088,10488.4937682341,6104.38492388792
"z_3[1,40]",1.00039893466999,17222.6230262068,9158.05789656741
"z_3[1,41]",1.00044854561651,10741.1906853566,8715.41464967678
"z_3[1,42]",1.00037379102533,19771.6599914619,11263.1115897826
"z_3[1,43]",1.00021399419422,20524.6451776534,12685.1156445661
"z_3[1,44]",1.00064400777706,24428.320867584,11483.2743917324
"z_3[1,45]",1.00039482639713,17893.2559231012,10077.2052046331
"z_3[1,46]",0.999878797571734,17986.9032003876,12306.620433103
"z_3[1,47]",1.00028920307004,23144.5765758958,11912.8717880365
"z_3[1,48]",1.00017053831611,20567.4091333132,11991.2248215199
"z_3[1,49]",1.00014783214177,19875.78943598,11585.7253381478
"z_3[1,50]",1.00004749904011,19288.5055983922,10629.9728081081
"z_3[1,51]",1.00015848606983,23845.1111420778,12826.8780255738
"z_3[1,52]",0.999979558101314,19871.3478144996,12102.1675784266
"z_3[1,53]",1.00032494852745,17166.9519913996,11971.4405842011
"z_3[1,54]",1.0001108522756,19689.9134295424,11827.3292316404
"z_3[1,55]",1.00000839863239,19360.8428699098,10865.3044765155
"z_3[1,56]",1.00041421554583,22220.2861445504,11370.6103496633
"z_3[1,57]",1.00006296832678,17016.1749779146,9160.81416510764
"z_3[1,58]",1.00016042770613,16646.9485128782,10625.2870965593
"z_3[1,59]",1.00000737781974,22270.6232083819,12350.9698112618
"z_3[1,60]",1.00022418790033,16981.6527939258,10381.5459420021
"z_3[1,61]",1.00008917873628,12136.8196148742,10060.7878315005
"z_3[1,62]",1.00070524914989,18332.0689581462,10115.0464346787
"z_3[1,63]",1.00099492243702,19635.4163939581,10445.3520830087
"z_3[1,64]",1.00081415485883,19210.3740513244,12311.4109435891
"z_3[1,65]",1.00003822033322,8062.96556922938,7913.44203653686
"z_3[1,66]",1.00012258964012,23635.4947321332,10047.0769775734
"z_3[1,67]",0.999982827670524,19787.2277805747,8982.95862090004
"z_3[1,68]",1.00102138231447,8980.18521916493,7458.4686907714
"z_3[1,69]",1.00021233428886,20496.6862928336,11459.5592794068
"z_3[1,70]",1.00020703003003,15014.0136441938,11180.6780057009
"z_3[1,71]",1.00027306248582,6253.85017205446,6715.21368770621
"z_3[1,72]",1.00051177713567,22628.4221846684,12558.2678605463
"z_3[1,73]",1.00004721396113,21371.3802023734,12915.2212843366
"z_3[1,74]",1.00072212683245,23184.3468562171,12143.9599602647
"z_3[1,75]",0.999956826201352,15157.7823576257,8264.81774268989
"z_3[1,76]",1.00068253779848,10907.5743001004,8894.89305592967
"z_3[1,77]",1.00004391686754,19813.3913311694,11698.7392219878
"z_3[1,78]",1.00062427390923,22287.7775758392,11471.4983530535
"z_3[1,79]",1.00045808704881,20653.7331993648,11602.0299944193
"z_3[1,80]",1.00040345306293,15670.8895186481,10670.9914680059
"z_3[1,81]",1.00031193064255,23257.2881868854,12141.9677698024
"z_3[1,82]",1.00025913618329,17562.9446518453,10530.7218091442
"z_3[1,83]",1.00010663574774,18373.2019196643,11182.0853758299
"z_3[1,84]",1.00036566929528,14796.5176391489,9280.8079456666
"z_3[1,85]",1.00021798868142,14444.2634170574,10248.3899857003
"z_3[1,86]",1.00036110175171,17279.2437394652,11105.5706201598
"z_3[1,87]",1.00007872448779,18637.9049534603,11682.7913161414
"z_3[1,88]",1.00032538511223,17440.3106488637,10492.8627663854
"z_3[1,89]",1.00011392177823,18097.972755146,10831.938010442
"z_3[1,90]",1.00048423300964,9323.51846809168,7591.30036531317
"z_3[1,91]",1.00056612541763,20735.4611434791,10421.7466496312
"z_3[1,92]",1.00011424915286,11026.0455528722,7801.19780483834
"z_3[1,93]",1.00004016791517,16744.0142710773,9957.06415117336
"z_3[1,94]",1.00017873908077,21954.5490001586,11430.7140314634
"z_3[1,95]",1.00051825216325,22771.2208711107,10750.1971249929
"z_3[1,96]",1.00036501903961,22747.7018451073,12544.9074473239
"z_3[1,97]",1.00005734283354,20107.0030117703,10771.1029724676
"z_3[1,98]",1.00080337635212,25955.6963613742,12226.81571861
"z_3[1,99]",1.00061797156986,17624.8012767983,10220.0235716726
"z_3[1,100]",1.00032593003573,17745.648595677,12847.0152199824
"z_3[1,101]",1.0001923127907,16847.7137890902,10759.2568600399
"z_3[1,102]",0.999954530936729,22201.0328585765,11730.3231988398
"z_3[1,103]",1.00010880266371,21424.7841514001,12368.4810167551
"z_3[1,104]",1.00005820032099,24298.6911801005,13218.2602548087
"z_3[1,105]",1.00035099349438,21231.0093986381,11637.1883245208
"z_3[1,106]",1.00038281392507,18832.3558275949,11245.2927413271
"z_3[1,107]",1.00031779808808,7194.68821006371,6410.15229659934
"z_3[1,108]",1.00030992293317,17114.4544681703,10646.2945167649
"z_3[1,109]",1.00015232550784,16809.7455227453,11263.3657969914
"z_3[1,110]",1.00017676564418,13504.123079563,8338.59125225927
"z_3[1,111]",1.00012101026766,23243.218058492,11365.4056888517
"z_3[1,112]",1.0007546469634,23938.1575639013,11981.9359872216
"z_3[1,113]",1.00062214127398,21803.4250485946,11253.9722686278
"z_3[1,114]",1.00024256457859,16111.236527458,10913.8110984703
"z_3[1,115]",1.00031830181269,9380.88931379826,9551.29345929497
"z_3[1,116]",1.00011679895067,10197.4713882457,5792.70606447501
"z_3[1,117]",1.0002842433511,24691.5981460235,12252.1102783065
"z_3[1,118]",1.00015216421235,12834.140876315,7477.03557107167
"z_3[1,119]",1.00019047717244,23321.6491495928,11190.1787684067
"z_3[1,120]",1.0003763650749,7604.48949943246,8758.98367363998
